chr	start	end	strand	gene_name
chr10	100529767	100529871	-	ENSG00000166136.16
chr10	100529380	100529506	-	ENSG00000166136.16
chr10	100526975	100527074	-	ENSG00000166136.16
chr10	100526399	100526554	-	ENSG00000166136.16
chr10	100529858	100530000	-	ENSG00000166136.16
chr10	100523743	100523929	-	ENSG00000166136.16
chr10	100529767	100529864	-	ENSG00000166136.16
chr10	100523937	100524139	-	ENSG00000166136.16
chr10	100529767	100529870	-	ENSG00000166136.16
chr10	100529366	100529506	-	ENSG00000166136.16
chr10	100524033	100524139	-	ENSG00000166136.16
chr10	100529767	100529862	-	ENSG00000166136.16
chr10	100526049	100526554	-	ENSG00000166136.16
chr10	100529767	100529883	-	ENSG00000166136.16
chr10	100526717	100527074	-	ENSG00000166136.16
chr10	100529767	100529879	-	ENSG00000166136.16
chr10	100526744	100527074	-	ENSG00000166136.16
chr10	100529043	100529506	-	ENSG00000166136.16
chr10	100529072	100529396	+	ENSG00000166135.14
chr10	100536411	100536661	+	ENSG00000166135.14
chr10	100540634	100540782	+	ENSG00000166135.14
chr10	100544951	100545096	+	ENSG00000166135.14
chr10	100545943	100546049	+	ENSG00000166135.14
chr10	100546518	100546581	+	ENSG00000166135.14
chr10	100535915	100536050	+	ENSG00000166135.14
chr10	100545943	100545968	+	ENSG00000166135.14
chr10	100535943	100536135	+	ENSG00000166135.14
chr10	100547140	100547250	+	ENSG00000166135.14
chr10	100548093	100559998	+	ENSG00000166135.14
chr10	100536198	100536661	+	ENSG00000166135.14
chr10	100540634	100540728	+	ENSG00000166135.14
chr10	100536470	100536661	+	ENSG00000166135.14
chr10	100544951	100545497	+	ENSG00000166135.14
chr10	100666695	100667009	-	ENSG00000274660.1
chr10	100735396	100735733	+	ENSG00000075891.24
chr10	100746193	100746303	+	ENSG00000075891.24
chr10	100749746	100749914	+	ENSG00000075891.24
chr10	100750694	100750891	+	ENSG00000075891.24
chr10	100779498	100779583	+	ENSG00000075891.24
chr10	100781246	100781365	+	ENSG00000075891.24
chr10	100806430	100806605	+	ENSG00000075891.24
chr10	100809110	100809236	+	ENSG00000075891.24
chr10	100824648	100824749	+	ENSG00000075891.24
chr10	100827009	100827095	+	ENSG00000075891.24
chr10	100827543	100829944	+	ENSG00000075891.24
chr10	100735603	100735733	+	ENSG00000075891.24
chr10	100806430	100806599	+	ENSG00000075891.24
chr10	100745582	100746303	+	ENSG00000075891.24
chr10	100786943	100787011	+	ENSG00000075891.24
chr10	100827562	100829941	+	ENSG00000075891.24
chr10	100827562	100829944	+	ENSG00000075891.24
chr10	100745711	100746303	+	ENSG00000075891.24
chr10	100824902	100824984	+	ENSG00000075891.24
chr10	100827543	100829941	+	ENSG00000075891.24
chr10	100746179	100746303	+	ENSG00000075891.24
chr10	100809110	100809184	+	ENSG00000075891.24
chr10	100746220	100746303	+	ENSG00000075891.24
chr10	100749749	100749914	+	ENSG00000075891.24
chr10	100827543	100829589	+	ENSG00000075891.24
chr10	100746264	100746303	+	ENSG00000075891.24
chr10	100747015	100748019	+	ENSG00000075891.24
chr10	100749746	100749916	+	ENSG00000075891.24
chr10	100748850	100749914	+	ENSG00000075891.24
chr10	100781246	100781341	+	ENSG00000075891.24
chr10	100824648	100824654	+	ENSG00000075891.24
chr10	100907174	100907280	-	ENSG00000222072.1
chr10	100911103	100912739	-	ENSG00000272572.1
chr10	100912963	100913250	+	ENSG00000119906.13
chr10	100915999	100916042	+	ENSG00000119906.13
chr10	100916570	100917300	+	ENSG00000119906.13
chr10	100918384	100918441	+	ENSG00000119906.13
chr10	100923975	100924972	+	ENSG00000119906.13
chr10	100925949	100926760	+	ENSG00000119906.13
chr10	100925405	100925481	+	ENSG00000119906.13
chr10	100925949	100926019	+	ENSG00000119906.13
chr10	100929317	100929439	+	ENSG00000119906.13
chr10	100929830	100929997	+	ENSG00000119906.13
chr10	100930976	100931078	+	ENSG00000119906.13
chr10	100937402	100937477	+	ENSG00000119906.13
chr10	100938595	100938736	+	ENSG00000119906.13
chr10	100944026	100944128	+	ENSG00000119906.13
chr10	100945330	100945506	+	ENSG00000119906.13
chr10	100947039	100947136	+	ENSG00000119906.13
chr10	100947760	100947847	+	ENSG00000119906.13
chr10	100950076	100950207	+	ENSG00000119906.13
chr10	100950676	100950753	+	ENSG00000119906.13
chr10	100956451	100956537	+	ENSG00000119906.13
chr10	100959428	100959496	+	ENSG00000119906.13
chr10	100961877	100965091	+	ENSG00000119906.13
chr10	100961877	100965134	+	ENSG00000119906.13
chr10	100912979	100913250	+	ENSG00000119906.13
chr10	100959428	100959590	+	ENSG00000119906.13
chr10	100912996	100913886	+	ENSG00000119906.13
chr10	100943654	100944128	+	ENSG00000119906.13
chr10	100945330	100945356	+	ENSG00000119906.13
chr10	100967688	100968135	+	ENSG00000273476.1
chr10	100987090	100987196	-	ENSG00000055950.17
chr10	100986749	100986975	-	ENSG00000055950.17
chr10	100983755	100983817	-	ENSG00000055950.17
chr10	100969458	100969904	-	ENSG00000055950.17
chr10	100987313	100987497	-	ENSG00000055950.17
chr10	100977821	100979372	-	ENSG00000055950.17
chr10	100987313	100987456	-	ENSG00000055950.17
chr10	100978729	100979011	-	ENSG00000055950.17
chr10	100983948	100984074	-	ENSG00000055950.17
chr10	100979198	100979372	-	ENSG00000055950.17
chr10	100987090	100987270	-	ENSG00000055950.17
chr10	100981376	100981543	-	ENSG00000055950.17
chr10	100987313	100987433	-	ENSG00000055950.17
chr10	100984034	100984074	-	ENSG00000055950.17
chr10	100987313	100987494	-	ENSG00000055950.17
chr10	100987313	100987515	-	ENSG00000055950.17
chr10	100981377	100981543	-	ENSG00000055950.17
chr10	100986269	100986975	-	ENSG00000055950.17
chr10	100987313	100987483	-	ENSG00000055950.17
chr10	100986687	100986975	-	ENSG00000055950.17
chr10	100986274	100986572	-	ENSG00000055950.17
chr10	100987090	100987286	-	ENSG00000055950.17
chr10	100986276	100986975	-	ENSG00000055950.17
chr10	100986280	100986572	-	ENSG00000055950.17
chr10	100987313	100987513	-	ENSG00000055950.17
chr10	100986588	100987196	-	ENSG00000055950.17
chr10	100969504	100969591	+	ENSG00000095539.16
chr10	100972529	100973036	+	ENSG00000095539.16
chr10	100973129	100973277	+	ENSG00000095539.16
chr10	100973547	100973609	+	ENSG00000095539.16
chr10	100977632	100977730	+	ENSG00000095539.16
chr10	100978295	100978388	+	ENSG00000095539.16
chr10	100978527	100978640	+	ENSG00000095539.16
chr10	100978849	100979018	+	ENSG00000095539.16
chr10	100979102	100979271	+	ENSG00000095539.16
chr10	100979848	100979992	+	ENSG00000095539.16
chr10	100980122	100980344	+	ENSG00000095539.16
chr10	100980578	100980693	+	ENSG00000095539.16
chr10	100980822	100980997	+	ENSG00000095539.16
chr10	100981168	100981229	+	ENSG00000095539.16
chr10	100983305	100985616	+	ENSG00000095539.16
chr10	100969523	100969924	+	ENSG00000095539.16
chr10	100980822	100980982	+	ENSG00000095539.16
chr10	100983305	100984357	+	ENSG00000095539.16
chr10	100984490	100985616	+	ENSG00000095539.16
chr10	100969527	100969591	+	ENSG00000095539.16
chr10	100972894	100973036	+	ENSG00000095539.16
chr10	100978295	100978371	+	ENSG00000095539.16
chr10	100969530	100969591	+	ENSG00000095539.16
chr10	100969692	100969924	+	ENSG00000095539.16
chr10	100972529	100972885	+	ENSG00000095539.16
chr10	100972540	100973036	+	ENSG00000095539.16
chr10	100983305	100984837	+	ENSG00000095539.16
chr10	100972603	100973036	+	ENSG00000095539.16
chr10	100978527	100978671	+	ENSG00000095539.16
chr10	100983305	100983808	+	ENSG00000095539.16
chr10	100984490	100985600	+	ENSG00000095539.16
chr10	100972712	100973036	+	ENSG00000095539.16
chr10	100984490	100985258	+	ENSG00000095539.16
chr10	100972995	100973036	+	ENSG00000095539.16
chr10	100979102	100979268	+	ENSG00000095539.16
chr10	100980860	100980982	+	ENSG00000095539.16
chr10	100981168	100981420	+	ENSG00000095539.16
chr10	100984212	100984357	+	ENSG00000095539.16
chr10	100984490	100984803	+	ENSG00000095539.16
chr10	100985618	100985871	+	ENSG00000095539.16
chr10	100974985	100975084	+	ENSG00000207551.1
chr10	100985447	100985614	-	ENSG00000236662.1
chr10	100980507	100980680	-	ENSG00000236662.1
chr10	100987367	100987557	+	ENSG00000107815.10
chr10	100989706	100989884	+	ENSG00000107815.10
chr10	100990436	100990543	+	ENSG00000107815.10
chr10	100990869	100991054	+	ENSG00000107815.10
chr10	100993190	100993363	+	ENSG00000107815.10
chr10	100987536	100989453	+	ENSG00000107815.10
chr10	100989644	100989884	+	ENSG00000107815.10
chr10	100993190	100994401	+	ENSG00000107815.10
chr10	100987543	100989453	+	ENSG00000107815.10
chr10	100990869	100991010	+	ENSG00000107815.10
chr10	100993190	100994403	+	ENSG00000107815.10
chr10	100987550	100987613	+	ENSG00000107815.10
chr10	100993190	100993580	+	ENSG00000107815.10
chr10	100987555	100989453	+	ENSG00000107815.10
chr10	100990436	100990663	+	ENSG00000107815.10
chr10	100987556	100987613	+	ENSG00000107815.10
chr10	100990869	100991233	+	ENSG00000107815.10
chr10	100987795	100987880	+	ENSG00000107815.10
chr10	100989188	100989453	+	ENSG00000107815.10
chr10	100993190	100994341	+	ENSG00000107815.10
chr10	100989644	100989676	+	ENSG00000107815.10
chr10	100989775	100989884	+	ENSG00000107815.10
chr10	100993190	100993568	+	ENSG00000107815.10
chr10	100996618	100996671	+	ENSG00000107816.17
chr10	101002497	101002946	+	ENSG00000107816.17
chr10	101003507	101003818	+	ENSG00000107816.17
chr10	100997072	100997234	+	ENSG00000107816.17
chr10	101003507	101004166	+	ENSG00000107816.17
chr10	101005458	101005715	+	ENSG00000107816.17
chr10	101006485	101007836	+	ENSG00000107816.17
chr10	100997114	100997234	+	ENSG00000107816.17
chr10	101002497	101003177	+	ENSG00000107816.17
chr10	100998348	100998410	+	ENSG00000107816.17
chr10	101003507	101003694	+	ENSG00000107816.17
chr10	100998687	100998981	+	ENSG00000107816.17
chr10	100999476	101002946	+	ENSG00000107816.17
chr10	100999808	100999952	+	ENSG00000107816.17
chr10	101006485	101007833	+	ENSG00000107816.17
chr10	101031073	101031129	-	ENSG00000186862.20
chr10	101029994	101030384	-	ENSG00000186862.20
chr10	101023928	101024068	-	ENSG00000186862.20
chr10	101023436	101023610	-	ENSG00000186862.20
chr10	101022209	101022385	-	ENSG00000186862.20
chr10	101021798	101021945	-	ENSG00000186862.20
chr10	101020618	101020678	-	ENSG00000186862.20
chr10	101018822	101019217	-	ENSG00000186862.20
chr10	101018099	101018296	-	ENSG00000186862.20
chr10	101016377	101016427	-	ENSG00000186862.20
chr10	101015636	101015811	-	ENSG00000186862.20
chr10	101012167	101012258	-	ENSG00000186862.20
chr10	101011925	101012016	-	ENSG00000186862.20
chr10	101011690	101011761	-	ENSG00000186862.20
chr10	101010272	101010883	-	ENSG00000186862.20
chr10	101009250	101009350	-	ENSG00000186862.20
chr10	101007679	101008850	-	ENSG00000186862.20
chr10	101031073	101031105	-	ENSG00000186862.20
chr10	101023436	101024068	-	ENSG00000186862.20
chr10	101021798	101022385	-	ENSG00000186862.20
chr10	101010272	101010879	-	ENSG00000186862.20
chr10	101007810	101008850	-	ENSG00000186862.20
chr10	101011039	101011761	-	ENSG00000186862.20
chr10	101031073	101031133	-	ENSG00000186862.20
chr10	101017332	101017615	-	ENSG00000186862.20
chr10	101031073	101031104	-	ENSG00000186862.20
chr10	101017377	101017783	-	ENSG00000186862.20
chr10	101031073	101031114	-	ENSG00000186862.20
chr10	101023128	101023610	-	ENSG00000186862.20
chr10	101032069	101032295	-	ENSG00000186862.20
chr10	101030034	101030384	-	ENSG00000186862.20
chr10	101031073	101031144	-	ENSG00000186862.20
chr10	101030512	101030684	-	ENSG00000186862.20
chr10	101030062	101030384	-	ENSG00000186862.20
chr10	101030512	101030768	-	ENSG00000186862.20
chr10	101030178	101030384	-	ENSG00000186862.20
chr10	101031234	101031534	+	ENSG00000107819.15
chr10	101032314	101032482	+	ENSG00000107819.15
chr10	101034692	101034855	+	ENSG00000107819.15
chr10	101035497	101035667	+	ENSG00000107819.15
chr10	101036003	101036101	+	ENSG00000107819.15
chr10	101036486	101036561	+	ENSG00000107819.15
chr10	101036723	101036808	+	ENSG00000107819.15
chr10	101037076	101037203	+	ENSG00000107819.15
chr10	101037382	101037431	+	ENSG00000107819.15
chr10	101038643	101038692	+	ENSG00000107819.15
chr10	101039175	101039222	+	ENSG00000107819.15
chr10	101039489	101041241	+	ENSG00000107819.15
chr10	101032411	101032482	+	ENSG00000107819.15
chr10	101035497	101035620	+	ENSG00000107819.15
chr10	101035944	101036101	+	ENSG00000107819.15
chr10	101039489	101039756	+	ENSG00000107819.15
chr10	101032414	101032482	+	ENSG00000107819.15
chr10	101039489	101040522	+	ENSG00000107819.15
chr10	101036667	101036808	+	ENSG00000107819.15
chr10	101037076	101037167	+	ENSG00000107819.15
chr10	101036062	101036101	+	ENSG00000107819.15
chr10	101037382	101037600	+	ENSG00000107819.15
chr10	101036728	101036808	+	ENSG00000107819.15
chr10	101037508	101038009	+	ENSG00000107819.15
chr10	101037392	101038692	+	ENSG00000107819.15
chr10	101039175	101040629	+	ENSG00000107819.15
chr10	101037952	101038692	+	ENSG00000107819.15
chr10	101039489	101041240	+	ENSG00000107819.15
chr10	101060029	101061005	-	ENSG00000273162.1
chr10	101061989	101062115	+	ENSG00000107821.15
chr10	101062542	101063103	+	ENSG00000107821.15
chr10	101064261	101064421	+	ENSG00000107821.15
chr10	101064501	101064648	+	ENSG00000107821.15
chr10	101064826	101067059	+	ENSG00000107821.15
chr10	101062004	101062115	+	ENSG00000107821.15
chr10	101064206	101064421	+	ENSG00000107821.15
chr10	101064826	101065103	+	ENSG00000107821.15
chr10	101062073	101062115	+	ENSG00000107821.15
chr10	101062986	101063103	+	ENSG00000107821.15
chr10	101064206	101064345	+	ENSG00000107821.15
chr10	101063078	101063103	+	ENSG00000107821.15
chr10	101064826	101064943	+	ENSG00000107821.15
chr10	101067248	101067890	+	ENSG00000107821.15
chr10	101066299	101066548	+	ENSG00000107821.15
chr10	101067248	101068131	+	ENSG00000107821.15
chr10	101066395	101067059	+	ENSG00000107821.15
chr10	101067062	101067670	-	ENSG00000288844.1
chr10	101130786	101131126	-	ENSG00000236311.6
chr10	101126960	101127098	-	ENSG00000236311.6
chr10	101089321	101090702	-	ENSG00000236311.6
chr10	101130757	101131126	-	ENSG00000236311.6
chr10	101090308	101090702	-	ENSG00000236311.6
chr10	101131300	101132109	+	ENSG00000107807.13
chr10	101134175	101134376	+	ENSG00000107807.13
chr10	101136691	101137789	+	ENSG00000107807.13
chr10	101131304	101132109	+	ENSG00000107807.13
chr10	101136668	101137497	+	ENSG00000107807.13
chr10	101131728	101132109	+	ENSG00000107807.13
chr10	101134139	101134225	+	ENSG00000107807.13
chr10	101132782	101133074	+	ENSG00000107807.13
chr10	101134175	101134215	+	ENSG00000107807.13
chr10	101134314	101134376	+	ENSG00000107807.13
chr10	101135354	101135516	+	ENSG00000107807.13
chr10	101176306	101176697	+	ENSG00000237579.3
chr10	101181690	101181745	+	ENSG00000237579.3
chr10	101186049	101186164	+	ENSG00000237579.3
chr10	101191071	101191212	+	ENSG00000237579.3
chr10	101191310	101191510	+	ENSG00000237579.3
chr10	101193698	101194147	+	ENSG00000237579.3
chr10	101176320	101176697	+	ENSG00000237579.3
chr10	101176989	101177102	+	ENSG00000237579.3
chr10	101193698	101194145	+	ENSG00000237579.3
chr10	101176323	101176697	+	ENSG00000237579.3
chr10	101176333	101176697	+	ENSG00000237579.3
chr10	101193698	101194146	+	ENSG00000237579.3
chr10	101181683	101181745	+	ENSG00000237579.3
chr10	101193416	101194145	+	ENSG00000237579.3
chr10	101181522	101181951	-	ENSG00000270973.1
chr10	101181144	101181198	-	ENSG00000270973.1
chr10	101228491	101229463	-	ENSG00000138136.7
chr10	101226994	101227790	-	ENSG00000138136.7
chr10	101229577	101229814	+	ENSG00000227128.5
chr10	101232254	101232434	+	ENSG00000227128.5
chr10	101237939	101240838	+	ENSG00000227128.5
chr10	101229594	101229814	+	ENSG00000227128.5
chr10	101232254	101232605	+	ENSG00000227128.5
chr10	101232252	101232434	+	ENSG00000227128.5
chr10	101237939	101238047	+	ENSG00000227128.5
chr10	101238231	101238678	+	ENSG00000227128.5
chr10	101236068	101237710	+	ENSG00000227128.5
chr10	101237939	101238848	+	ENSG00000227128.5
chr10	101237938	101238047	+	ENSG00000227128.5
chr10	101267572	101267698	+	ENSG00000227128.5
chr10	101269968	101270148	+	ENSG00000227128.5
chr10	101238003	101238047	+	ENSG00000227128.5
chr10	101238231	101238266	+	ENSG00000227128.5
chr10	101238520	101238859	+	ENSG00000227128.5
chr10	101263175	101263550	-	ENSG00000229649.1
chr10	101260867	101260965	-	ENSG00000229649.1
chr10	101252821	101254567	-	ENSG00000229649.1
chr10	101283900	101284003	+	ENSG00000289441.1
chr10	101285160	101285324	+	ENSG00000289441.1
chr10	101285422	101285604	+	ENSG00000289441.1
chr10	101285741	101286103	+	ENSG00000289441.1
chr10	101283906	101284003	+	ENSG00000289441.1
chr10	101285422	101286103	+	ENSG00000289441.1
chr10	101283923	101284003	+	ENSG00000289441.1
chr10	101286225	101286353	+	ENSG00000289441.1
chr10	101286546	101286729	+	ENSG00000289441.1
chr10	101307529	101307718	+	ENSG00000222238.1
chr10	101311018	101311240	+	ENSG00000225208.1
chr10	101311347	101311505	+	ENSG00000225208.1
chr10	101323310	101323394	-	ENSG00000230967.2
chr10	101322845	101323003	-	ENSG00000230967.2
chr10	101322485	101322762	-	ENSG00000230967.2
chr10	101354033	101354228	+	ENSG00000166167.18
chr10	101430345	101430452	+	ENSG00000166167.18
chr10	101479368	101479457	+	ENSG00000166167.18
chr10	101521639	101521870	+	ENSG00000166167.18
chr10	101526013	101526199	+	ENSG00000166167.18
chr10	101531237	101531333	+	ENSG00000166167.18
chr10	101532295	101532432	+	ENSG00000166167.18
chr10	101532952	101533070	+	ENSG00000166167.18
chr10	101534661	101534910	+	ENSG00000166167.18
chr10	101535354	101535472	+	ENSG00000166167.18
chr10	101536543	101536653	+	ENSG00000166167.18
chr10	101538293	101538371	+	ENSG00000166167.18
chr10	101550699	101550891	+	ENSG00000166167.18
chr10	101553155	101557319	+	ENSG00000166167.18
chr10	101354069	101354228	+	ENSG00000166167.18
chr10	101461964	101462058	+	ENSG00000166167.18
chr10	101521639	101521712	+	ENSG00000166167.18
chr10	101354107	101354228	+	ENSG00000166167.18
chr10	101461981	101462058	+	ENSG00000166167.18
chr10	101553155	101557321	+	ENSG00000166167.18
chr10	101354165	101354228	+	ENSG00000166167.18
chr10	101553155	101557313	+	ENSG00000166167.18
chr10	101354182	101354228	+	ENSG00000166167.18
chr10	101453501	101453556	+	ENSG00000166167.18
chr10	101526013	101526194	+	ENSG00000166167.18
chr10	101354534	101354609	+	ENSG00000166167.18
chr10	101526013	101526083	+	ENSG00000166167.18
chr10	101535384	101535472	+	ENSG00000166167.18
chr10	101550699	101551191	+	ENSG00000166167.18
chr10	101364845	101365035	-	ENSG00000222414.1
chr10	101570560	101570749	+	ENSG00000166171.13
chr10	101580060	101580308	+	ENSG00000166171.13
chr10	101587276	101587457	+	ENSG00000166171.13
chr10	101594658	101594738	+	ENSG00000166171.13
chr10	101596593	101596651	+	ENSG00000166171.13
chr10	101588309	101588400	+	ENSG00000166171.13
chr10	101600738	101600862	+	ENSG00000166171.13
chr10	101601203	101601336	+	ENSG00000166171.13
chr10	101605140	101605212	+	ENSG00000166171.13
chr10	101608867	101608902	+	ENSG00000166171.13
chr10	101588321	101588400	+	ENSG00000166171.13
chr10	101608835	101608937	+	ENSG00000166171.13
chr10	101609367	101609662	+	ENSG00000166171.13
chr10	101588325	101588400	+	ENSG00000166171.13
chr10	101608867	101608937	+	ENSG00000166171.13
chr10	101609367	101609447	+	ENSG00000166171.13
chr10	101594702	101594738	+	ENSG00000166171.13
chr10	101609367	101609439	+	ENSG00000166171.13
chr10	101600739	101600862	+	ENSG00000166171.13
chr10	101608867	101609044	+	ENSG00000166171.13
chr10	101609367	101609661	+	ENSG00000166171.13
chr10	101580248	101582225	-	ENSG00000166169.17
chr10	101578882	101579817	-	ENSG00000166169.17
chr10	101582763	101583193	-	ENSG00000166169.17
chr10	101580248	101580416	-	ENSG00000166169.17
chr10	101587246	101587421	-	ENSG00000166169.17
chr10	101585862	101586156	-	ENSG00000166169.17
chr10	101585316	101585478	-	ENSG00000166169.17
chr10	101584602	101584919	-	ENSG00000166169.17
chr10	101583508	101583681	-	ENSG00000166169.17
chr10	101582763	101582891	-	ENSG00000166169.17
chr10	101587246	101588126	-	ENSG00000166169.17
